,destination,odds,player,probability,date
5,Tottenham,16.0,Jadon Sancho,0.058823529411764705,2020-07-12
6,Juventus,13.0,Jadon Sancho,0.07142857142857142,2020-07-12
7,AC Milan,33.0,Jadon Sancho,0.029411764705882353,2020-07-12
8,Newcastle,33.0,Jadon Sancho,0.029411764705882353,2020-07-12
9,Inter Milan,33.0,Jadon Sancho,0.029411764705882353,2020-07-12
10,Arsenal,20.0,Jadon Sancho,0.047619047619047616,2020-07-12
11,Real Madrid,19.0,Jadon Sancho,0.05,2020-07-12
0,Arsenal,1.0,Nabil Fekir,0.5,2020-07-12
1,Real Madrid,5.0,Nabil Fekir,0.16666666666666666,2020-07-12
2,AC Milan,7.5,Nabil Fekir,0.11764705882352941,2020-07-12
3,Inter Milan,9.0,Nabil Fekir,0.1,2020-07-12
4,Juventus,11.0,Nabil Fekir,0.08333333333333333,2020-07-12
5,PSG,12.0,Nabil Fekir,0.07692307692307693,2020-07-12
6,Liverpool,14.0,Nabil Fekir,0.06666666666666667,2020-07-12
0,Bournemouth,0.33,Nathan Ake,0.7518796992481203,2020-07-12
1,Arsenal,6.0,Nathan Ake,0.14285714285714285,2020-07-12
2,Chelsea,7.0,Nathan Ake,0.125,2020-07-12
3,Tottenham,8.0,Nathan Ake,0.1111111111111111,2020-07-12
4,Roma,11.0,Nathan Ake,0.08333333333333333,2020-07-12
5,Borussia Dortmund,11.0,Nathan Ake,0.08333333333333333,2020-07-12
6,Sevilla,20.0,Nathan Ake,0.047619047619047616,2020-07-12
0,Not to sign or agree a contract with any other club,0.6666666666666666,Harry Kane,0.6000000000000001,2020-07-12
1,Man Utd,1.5,Harry Kane,0.4,2020-07-12
2,Real Madrid,5.0,Harry Kane,0.16666666666666666,2020-07-12
3,Barcelona,10.0,Harry Kane,0.09090909090909091,2020-07-12
4,Man City,4.0,Harry Kane,0.2,2020-07-12
5,Bayern Munich,12.0,Harry Kane,0.07692307692307693,2020-07-12
6,PSG,9.0,Harry Kane,0.1,2020-07-12
7,Liverpool,16.0,Harry Kane,0.058823529411764705,2020-07-12
8,Juventus,4.0,Harry Kane,0.2,2020-07-12
0,Juventus,4.0,Lionel Messi,0.2,2020-07-12
1,Man City,2.25,Lionel Messi,0.3076923076923077,2020-07-12
2,PSG,7.5,Lionel Messi,0.11764705882352941,2020-07-12
3,Man Utd,20.0,Lionel Messi,0.047619047619047616,2020-07-12
4,Liverpool,20.0,Lionel Messi,0.047619047619047616,2020-07-12
5,Bayern Munich,6.0,Lionel Messi,0.14285714285714285,2020-07-12
6,Real Madrid,100.0,Lionel Messi,0.009900990099009901,2020-07-12
0,Man Utd,0.3,Paul Pogba,0.7692307692307692,2020-07-12
1,Real Madrid,1.75,Paul Pogba,0.36363636363636365,2020-07-12
2,Juventus,2.5,Paul Pogba,0.2857142857142857,2020-07-12
3,PSG,5.0,Paul Pogba,0.16666666666666666,2020-07-12
4,Barcelona,7.0,Paul Pogba,0.125,2020-07-12
5,Inter Milan,14.0,Paul Pogba,0.06666666666666667,2020-07-12
6,Man City,33.0,Paul Pogba,0.029411764705882353,2020-07-12
0,FC Barcelona,0.4,Arturo Vidal,0.7142857142857143,2020-07-12
1,Inter,0.6666666666666666,Arturo Vidal,0.6000000000000001,2020-07-12
2,AC Milan,4.0,Arturo Vidal,0.2,2020-07-12
3,Atletico Madrid,6.0,Arturo Vidal,0.14285714285714285,2020-07-12
4,Any other MLS team,9.0,Arturo Vidal,0.1,2020-07-12
5,Napoli,6.0,Arturo Vidal,0.14285714285714285,2020-07-12
0,Arsenal,2.5,Odsonne Edouard,0.2857142857142857,2020-07-12
1,Man Utd,4.0,Odsonne Edouard,0.2,2020-07-12
2,Crystal Palace,6.0,Odsonne Edouard,0.14285714285714285,2020-07-12
3,Any Italian club,8.0,Odsonne Edouard,0.1111111111111111,2020-07-12
4,Any Spanish club,8.0,Odsonne Edouard,0.1111111111111111,2020-07-12
5,Any French club,8.0,Odsonne Edouard,0.1111111111111111,2020-07-12
6,Any German club,8.0,Odsonne Edouard,0.1111111111111111,2020-07-12
7,Everton,9.0,Odsonne Edouard,0.1,2020-07-12
8,Leicester,10.0,Odsonne Edouard,0.09090909090909091,2020-07-12
9,Newcastle,12.0,Odsonne Edouard,0.07692307692307693,2020-07-12
10,Wolves,12.0,Odsonne Edouard,0.07692307692307693,2020-07-12
11,West Ham,14.0,Odsonne Edouard,0.06666666666666667,2020-07-12
12,Southampton,16.0,Odsonne Edouard,0.058823529411764705,2020-07-12
0,Chelsea,1.25,Philippe Coutinho,0.4444444444444444,2020-07-12
1,Liverpool,1.25,Philippe Coutinho,0.4444444444444444,2020-07-12
2,Arsenal,1.5,Philippe Coutinho,0.4,2020-07-12
3,Newcastle United,2.5,Philippe Coutinho,0.2857142857142857,2020-07-12
4,Any German club,10.0,Philippe Coutinho,0.09090909090909091,2020-07-12
5,Any Italian club,12.0,Philippe Coutinho,0.07692307692307693,2020-07-12
6,Tottenham,5.0,Philippe Coutinho,0.16666666666666666,2020-07-12
7,Inter Milan,14.0,Philippe Coutinho,0.06666666666666667,2020-07-12
8,Leicester,14.0,Philippe Coutinho,0.06666666666666667,2020-07-12
9,PSG,14.0,Philippe Coutinho,0.06666666666666667,2020-07-12
10,Juventus,14.0,Philippe Coutinho,0.06666666666666667,2020-07-12
11,Man Utd,8.0,Philippe Coutinho,0.1111111111111111,2020-07-12
12,Man City,14.0,Philippe Coutinho,0.06666666666666667,2020-07-12
13,Real Madrid,50.0,Philippe Coutinho,0.0196078431372549,2020-07-12
14,Bayern Munich,66.0,Philippe Coutinho,0.014925373134328358,2020-07-12
0,Not to sign or agree a contract with any other club,0.8,Antoine Griezmann,0.5555555555555556,2020-07-12
1,PSG,1.625,Antoine Griezmann,0.38095238095238093,2020-07-12
2,Man Utd,6.0,Antoine Griezmann,0.14285714285714285,2020-07-12
3,Man City,9.0,Antoine Griezmann,0.1,2020-07-12
4,Chelsea,12.0,Antoine Griezmann,0.07692307692307693,2020-07-12
5,Bayern Munich,14.0,Antoine Griezmann,0.06666666666666667,2020-07-12
6,Real Madrid,33.0,Antoine Griezmann,0.029411764705882353,2020-07-12
7,Newcastle,40.0,Antoine Griezmann,0.024390243902439025,2020-07-12
0,Inter Miami,2.0,Cristiano Ronaldo,0.3333333333333333,2020-07-12
1,PSG,3.5,Cristiano Ronaldo,0.2222222222222222,2020-07-12
2,Any English Club,4.0,Cristiano Ronaldo,0.2,2020-07-12
3,Real Madrid,7.5,Cristiano Ronaldo,0.11764705882352941,2020-07-12
4,Any MLS Club,8.0,Cristiano Ronaldo,0.1111111111111111,2020-07-12
5,Bayern Munich,9.0,Cristiano Ronaldo,0.1,2020-07-12
6,Any French Club,12.0,Cristiano Ronaldo,0.07692307692307693,2020-07-12
7,Man Utd,12.0,Cristiano Ronaldo,0.07692307692307693,2020-07-12
8,Any Chinese Club,8.0,Cristiano Ronaldo,0.1111111111111111,2020-07-12
9,Any German Club,14.0,Cristiano Ronaldo,0.06666666666666667,2020-07-12
10,Any Spanish Club,14.0,Cristiano Ronaldo,0.06666666666666667,2020-07-12
11,Any South American Club,16.0,Cristiano Ronaldo,0.058823529411764705,2020-07-12
12,Sporting,18.0,Cristiano Ronaldo,0.05263157894736842,2020-07-12
0,Chelsea,0.2,Kai Havertz,0.8333333333333334,2020-07-12
1,Not to sign or agree a contract with any other club,3.3333333333333335,Kai Havertz,0.23076923076923073,2020-07-12
2,Bayern Munich,1.8,Kai Havertz,0.35714285714285715,2020-07-12
3,Liverpool,2.5,Kai Havertz,0.2857142857142857,2020-07-12
4,Newcastle,20.0,Kai Havertz,0.047619047619047616,2020-07-12
5,Manchester City,8.0,Kai Havertz,0.1111111111111111,2020-07-12
6,Real Madrid,16.0,Kai Havertz,0.058823529411764705,2020-07-12
7,Juventus,25.0,Kai Havertz,0.038461538461538464,2020-07-12
8,PSG,12.0,Kai Havertz,0.07692307692307693,2020-07-12
9,Manchester United,25.0,Kai Havertz,0.038461538461538464,2020-07-12
10,Barcelona,16.0,Kai Havertz,0.058823529411764705,2020-07-12
11,Borussia Dortmund,6.0,Kai Havertz,0.14285714285714285,2020-07-12
12,Inter Milan,33.0,Kai Havertz,0.029411764705882353,2020-07-12
13,Arsenal,20.0,Kai Havertz,0.047619047619047616,2020-07-12
0,Man Utd,5.0,Matthijs De Ligt,0.16666666666666666,2020-07-12
1,Barcelona,8.0,Matthijs De Ligt,0.1111111111111111,2020-07-12
2,Bayern Munich,12.0,Matthijs De Ligt,0.07692307692307693,2020-07-12
3,Chelsea,14.0,Matthijs De Ligt,0.06666666666666667,2020-07-12
4,PSG,22.0,Matthijs De Ligt,0.043478260869565216,2020-07-12
5,Real Madrid,33.0,Matthijs De Ligt,0.029411764705882353,2020-07-12
6,Arsenal,50.0,Matthijs De Ligt,0.0196078431372549,2020-07-12
0,Inter Milan,0.8333333333333334,Dries Mertens,0.5454545454545454,2020-07-12
1,Chelsea,4.5,Dries Mertens,0.18181818181818182,2020-07-12
2,Monaco,8.5,Dries Mertens,0.10526315789473684,2020-07-12
3,PSV,13.0,Dries Mertens,0.07142857142857142,2020-07-12
4,Juventus,14.0,Dries Mertens,0.06666666666666667,2020-07-12
5,Newcastle,14.0,Dries Mertens,0.06666666666666667,2020-07-12
6,Man Utd,14.0,Dries Mertens,0.06666666666666667,2020-07-12
7,Aletico Madrid,20.0,Dries Mertens,0.047619047619047616,2020-07-12
8,Tottenham,20.0,Dries Mertens,0.047619047619047616,2020-07-12
9,Arsenal,20.0,Dries Mertens,0.047619047619047616,2020-07-12
10,PSG,20.0,Dries Mertens,0.047619047619047616,2020-07-12
11,Everton,33.0,Dries Mertens,0.029411764705882353,2020-07-12
0,Inter,1.0,Jan Vertonghen,0.5,2020-07-12
1,Roma,1.5,Jan Vertonghen,0.4,2020-07-12
2,Not to sign or agree a contract with any other club,4.0,Jan Vertonghen,0.2,2020-07-12
3,Napoli,5.5,Jan Vertonghen,0.15384615384615385,2020-07-12
4,AC Milan,7.5,Jan Vertonghen,0.11764705882352941,2020-07-12
5,Ajax,9.0,Jan Vertonghen,0.1,2020-07-12
6,Man Utd,14.0,Jan Vertonghen,0.06666666666666667,2020-07-12
7,Newcastle,22.0,Jan Vertonghen,0.043478260869565216,2020-07-12
8,Any Chinese Club,40.0,Jan Vertonghen,0.024390243902439025,2020-07-12
0,Man City,0.25,Kalidou Koulibaly,0.8,2020-07-12
1,Liverpool,7.0,Kalidou Koulibaly,0.125,2020-07-12
2,Newcastle,7.5,Kalidou Koulibaly,0.11764705882352941,2020-07-12
3,PSG,9.0,Kalidou Koulibaly,0.1,2020-07-12
4,Man Utd,9.0,Kalidou Koulibaly,0.1,2020-07-12
5,Bayern Munich,14.0,Kalidou Koulibaly,0.06666666666666667,2020-07-12
6,Barcelona,14.0,Kalidou Koulibaly,0.06666666666666667,2020-07-12
7,Everton,25.0,Kalidou Koulibaly,0.038461538461538464,2020-07-12
0,Arsenal,0.36363636363636365,Thomas Partey,0.7333333333333333,2020-07-12
1,Man Utd,7.5,Thomas Partey,0.11764705882352941,2020-07-12
2,Chelsea,10.0,Thomas Partey,0.09090909090909091,2020-07-12
0,Real Madrid,3.5,Kylian Mbappe,0.2222222222222222,2020-07-12
1,Liverpool,6.0,Kylian Mbappe,0.14285714285714285,2020-07-12
2,Chelsea,14.0,Kylian Mbappe,0.06666666666666667,2020-07-12
3,Man City,9.0,Kylian Mbappe,0.1,2020-07-12
4,Barcelona,6.0,Kylian Mbappe,0.14285714285714285,2020-07-12
5,Juventus,11.0,Kylian Mbappe,0.08333333333333333,2020-07-12
6,Man Utd,9.0,Kylian Mbappe,0.1,2020-07-12
7,Bayern Munich,150.0,Kylian Mbappe,0.006622516556291391,2020-07-12
0,Tottenham,1.875,Aaron Ramsey,0.34782608695652173,2020-07-12
1,Man Utd,4.0,Aaron Ramsey,0.2,2020-07-12
2,Arsenal,9.0,Aaron Ramsey,0.1,2020-07-12
3,Leicester,12.0,Aaron Ramsey,0.07692307692307693,2020-07-12
0,Any Portuguese club,1.5,David Luiz,0.4,2020-07-12
1,Benfica,1.7,David Luiz,0.37037037037037035,2020-07-12
2,Chelsea,4.5,David Luiz,0.18181818181818182,2020-07-12
3,Any French club,6.0,David Luiz,0.14285714285714285,2020-07-12
4,Paris St-G,9.0,David Luiz,0.1,2020-07-12
5,Juventus,11.0,David Luiz,0.08333333333333333,2020-07-12
6,Any Spanish club,12.0,David Luiz,0.07692307692307693,2020-07-12
7,Any MLS club,12.0,David Luiz,0.07692307692307693,2020-07-12
8,Any German club,12.0,David Luiz,0.07692307692307693,2020-07-12
9,Any Italian club,12.0,David Luiz,0.07692307692307693,2020-07-12
10,Any South American club,12.0,David Luiz,0.07692307692307693,2020-07-12
11,Newcastle,12.0,David Luiz,0.07692307692307693,2020-07-12
12,AC Milan,16.0,David Luiz,0.058823529411764705,2020-07-12
13,Valencia,22.0,David Luiz,0.043478260869565216,2020-07-12
14,Napoli,22.0,David Luiz,0.043478260869565216,2020-07-12
15,Everton,25.0,David Luiz,0.038461538461538464,2020-07-12
16,Wolves,25.0,David Luiz,0.038461538461538464,2020-07-12
17,Tottenham,16.0,David Luiz,0.058823529411764705,2020-07-12
18,Man Utd,25.0,David Luiz,0.038461538461538464,2020-07-12
19,Leicester,25.0,David Luiz,0.038461538461538464,2020-07-12
0,Man Utd,1.5,Joshua King,0.4,2020-07-12
1,Chelsea,2.4,Joshua King,0.29411764705882354,2020-07-12
2,Man City,6.0,Joshua King,0.14285714285714285,2020-07-12
3,Tottenham,7.0,Joshua King,0.125,2020-07-12
4,Arsenal,7.5,Joshua King,0.11764705882352941,2020-07-12
5,Everton,11.0,Joshua King,0.08333333333333333,2020-07-12
6,Leicester,14.0,Joshua King,0.06666666666666667,2020-07-12
7,Wolves,19.0,Joshua King,0.05,2020-07-12
8,Liverpool,22.0,Joshua King,0.043478260869565216,2020-07-12
0,Liverpool,0.25,Thiago Alcantara,0.8,2020-07-12
1,Man City,4.0,Thiago Alcantara,0.2,2020-07-12
2,Barcelona,9.0,Thiago Alcantara,0.1,2020-07-12
3,Chelsea,22.0,Thiago Alcantara,0.043478260869565216,2020-07-12
4,Juventus,25.0,Thiago Alcantara,0.038461538461538464,2020-07-12
5,Inter,35.0,Thiago Alcantara,0.027777777777777776,2020-07-12
6,Real Madrid,35.0,Thiago Alcantara,0.027777777777777776,2020-07-12
0,Leicester,4.0,Leon Bailey,0.2,2020-07-12
1,AC Milan,5.0,Leon Bailey,0.16666666666666666,2020-07-12
2,Arsenal,4.0,Leon Bailey,0.2,2020-07-12
3,Everton,7.0,Leon Bailey,0.125,2020-07-12
4,Man Utd,1.4,Leon Bailey,0.4166666666666667,2020-07-12
5,Chelsea,2.5,Leon Bailey,0.2857142857142857,2020-07-12
6,Tottenham,7.0,Leon Bailey,0.125,2020-07-12
0,AC Milan,4.5,Naby Keita,0.18181818181818182,2020-07-12
1,Leicester,5.0,Naby Keita,0.16666666666666666,2020-07-12
2,Borussia Dortmund,6.0,Naby Keita,0.14285714285714285,2020-07-12
3,Tottenham,7.0,Naby Keita,0.125,2020-07-12
4,Arsenal,7.5,Naby Keita,0.11764705882352941,2020-07-12
5,RB Leipzig,7.5,Naby Keita,0.11764705882352941,2020-07-12
6,Barcelona,7.5,Naby Keita,0.11764705882352941,2020-07-12
7,PSG,10.0,Naby Keita,0.09090909090909091,2020-07-12
8,Inter Milan,11.0,Naby Keita,0.08333333333333333,2020-07-12
9,Newcastle,14.0,Naby Keita,0.06666666666666667,2020-07-12
10,Real Madrid,18.0,Naby Keita,0.05263157894736842,2020-07-12
11,Everton,22.0,Naby Keita,0.043478260869565216,2020-07-12
12,Hoffenheim,25.0,Naby Keita,0.038461538461538464,2020-07-12
0,Not to sign or agree a contract with any other club,1.25,Saul Niguez,0.4444444444444444,2020-07-12
1,Man Utd,1.5,Saul Niguez,0.4,2020-07-12
2,Man City,4.0,Saul Niguez,0.2,2020-07-12
3,Bayern Munich,5.0,Saul Niguez,0.16666666666666666,2020-07-12
4,PSG,7.0,Saul Niguez,0.125,2020-07-12
5,Chelsea,11.0,Saul Niguez,0.08333333333333333,2020-07-12
6,Juventus,25.0,Saul Niguez,0.038461538461538464,2020-07-12
7,Barcelona,25.0,Saul Niguez,0.038461538461538464,2020-07-12
8,Tottenham,25.0,Saul Niguez,0.038461538461538464,2020-07-12
9,Inter Milan,33.0,Saul Niguez,0.029411764705882353,2020-07-12
10,Arsenal,14.0,Saul Niguez,0.06666666666666667,2020-07-12
11,Liverpool,33.0,Saul Niguez,0.029411764705882353,2020-07-12
12,Real Madrid,33.0,Saul Niguez,0.029411764705882353,2020-07-12
13,AC Milan,50.0,Saul Niguez,0.0196078431372549,2020-07-12
0,Chelsea,0.7272727272727273,Ben Chilwell,0.5789473684210527,2020-07-12
1,Not to sign or agree a contract with any other club,1.75,Ben Chilwell,0.36363636363636365,2020-07-12
0,Bayern Munich,1.5,Dayot Upamecano,0.4,2020-07-12
1,Arsenal,2.0,Dayot Upamecano,0.3333333333333333,2020-07-12
2,Any Spanish club,6.0,Dayot Upamecano,0.14285714285714285,2020-07-12
3,Man Utd,3.0,Dayot Upamecano,0.25,2020-07-12
4,Man City,5.0,Dayot Upamecano,0.16666666666666666,2020-07-12
5,Liverpool,10.0,Dayot Upamecano,0.09090909090909091,2020-07-12
6,Any French club,12.0,Dayot Upamecano,0.07692307692307693,2020-07-12
7,Any Italian club,12.0,Dayot Upamecano,0.07692307692307693,2020-07-12
8,Real Madrid,12.0,Dayot Upamecano,0.07692307692307693,2020-07-12
9,Chelsea,12.0,Dayot Upamecano,0.07692307692307693,2020-07-12
10,Barcelona,16.0,Dayot Upamecano,0.058823529411764705,2020-07-12
11,Newcastle,20.0,Dayot Upamecano,0.047619047619047616,2020-07-12
12,Borussia Dortmund,25.0,Dayot Upamecano,0.038461538461538464,2020-07-12
13,Tottenham,20.0,Dayot Upamecano,0.047619047619047616,2020-07-12
0,Chelsea,0.6666666666666666,Declan Rice,0.6000000000000001,2020-07-12
1,Man Utd,4.0,Declan Rice,0.2,2020-07-12
2,Man City,8.0,Declan Rice,0.1111111111111111,2020-07-12
3,Arsenal,12.0,Declan Rice,0.07692307692307693,2020-07-12
4,Tottenham,12.0,Declan Rice,0.07692307692307693,2020-07-12
5,Liverpool,16.0,Declan Rice,0.058823529411764705,2020-07-12
0,Man Utd,0.3333333333333333,Donny Van De Beek,0.75,2020-07-12
1,Not to sign or agree a contract with any other club,2.5,Donny Van De Beek,0.2857142857142857,2020-07-12
2,Real Madrid,4.0,Donny Van De Beek,0.2,2020-07-12
3,Any German club,12.0,Donny Van De Beek,0.07692307692307693,2020-07-12
4,Any French club,12.0,Donny Van De Beek,0.07692307692307693,2020-07-12
5,Barcelona,12.0,Donny Van De Beek,0.07692307692307693,2020-07-12
6,Any Italian club,12.0,Donny Van De Beek,0.07692307692307693,2020-07-12
7,Everton,12.0,Donny Van De Beek,0.07692307692307693,2020-07-12
8,Inter Milan,20.0,Donny Van De Beek,0.047619047619047616,2020-07-12
9,Tottenham,14.0,Donny Van De Beek,0.06666666666666667,2020-07-12
10,Newcastle,10.0,Donny Van De Beek,0.09090909090909091,2020-07-12
11,Chelsea,20.0,Donny Van De Beek,0.047619047619047616,2020-07-12
12,AC Milan,25.0,Donny Van De Beek,0.038461538461538464,2020-07-12
13,Arsenal,16.0,Donny Van De Beek,0.058823529411764705,2020-07-12
14,Bayern Munich,25.0,Donny Van De Beek,0.038461538461538464,2020-07-12
15,Juventus,33.0,Donny Van De Beek,0.029411764705882353,2020-07-12
16,Man City,33.0,Donny Van De Beek,0.029411764705882353,2020-07-12
17,Borussia Dortmund,33.0,Donny Van De Beek,0.029411764705882353,2020-07-12
18,Atletico Madrid,50.0,Donny Van De Beek,0.0196078431372549,2020-07-12
19,Liverpool,50.0,Donny Van De Beek,0.0196078431372549,2020-07-12
0,Not to sign or agree a contract with any other club,0.6666666666666666,Gareth Bale,0.6000000000000001,2020-07-12
1,Newcastle,3.0,Gareth Bale,0.25,2020-07-12
2,Any Italian club,6.0,Gareth Bale,0.14285714285714285,2020-07-12
3,Any MLS club,4.5,Gareth Bale,0.18181818181818182,2020-07-12
4,Any German club,10.0,Gareth Bale,0.09090909090909091,2020-07-12
5,Tottenham,3.0,Gareth Bale,0.25,2020-07-12
6,Man Utd,2.5,Gareth Bale,0.2857142857142857,2020-07-12
7,Juventus,12.0,Gareth Bale,0.07692307692307693,2020-07-12
8,Inter Milan,12.0,Gareth Bale,0.07692307692307693,2020-07-12
9,Paris Saint-Germain,8.0,Gareth Bale,0.1111111111111111,2020-07-12
10,AC Milan,20.0,Gareth Bale,0.047619047619047616,2020-07-12
11,Chelsea,6.5,Gareth Bale,0.13333333333333333,2020-07-12
12,Bayern Munich,5.0,Gareth Bale,0.16666666666666666,2020-07-12
13,Any Chinese Club,16.0,Gareth Bale,0.058823529411764705,2020-07-12
14,Arsenal,14.0,Gareth Bale,0.06666666666666667,2020-07-12
15,Man City,5.0,Gareth Bale,0.16666666666666666,2020-07-12
16,Bor Dortmund,33.0,Gareth Bale,0.029411764705882353,2020-07-12
17,Southampton,40.0,Gareth Bale,0.024390243902439025,2020-07-12
18,Liverpool,9.0,Gareth Bale,0.1,2020-07-12
0,Newcastle,3.5,Ivan Rakitic,0.2222222222222222,2020-07-12
0,Any Chinese Club,3.0,Mario Balotelli,0.25,2020-07-12
1,Inter Miami,5.0,Mario Balotelli,0.16666666666666666,2020-07-12
2,Fiorentina,5.5,Mario Balotelli,0.15384615384615385,2020-07-12
3,Galatasaray,6.0,Mario Balotelli,0.14285714285714285,2020-07-12
4,Boca Juniors,7.0,Mario Balotelli,0.125,2020-07-12
5,Sampdoria,7.5,Mario Balotelli,0.11764705882352941,2020-07-12
6,River Plate,8.5,Mario Balotelli,0.10526315789473684,2020-07-12
7,Werder Bremen,8.5,Mario Balotelli,0.10526315789473684,2020-07-12
8,Sassuolo,9.0,Mario Balotelli,0.1,2020-07-12
9,Parma,9.0,Mario Balotelli,0.1,2020-07-12
10,AC Milan,16.0,Mario Balotelli,0.058823529411764705,2020-07-12
11,Newcastle,22.0,Mario Balotelli,0.043478260869565216,2020-07-12
12,Inter Milan,60.0,Mario Balotelli,0.01639344262295082,2020-07-12
13,Man City,150.0,Mario Balotelli,0.006622516556291391,2020-07-12
0,Liverpool,0.1111111111111111,Mohamed Salah,0.8999999999999999,2020-07-12
1,Real Madrid,8.0,Mohamed Salah,0.1111111111111111,2020-07-12
2,Barcelona,9.0,Mohamed Salah,0.1,2020-07-12
3,Bayern Munich,11.0,Mohamed Salah,0.08333333333333333,2020-07-12
4,Man Utd,11.0,Mohamed Salah,0.08333333333333333,2020-07-12
5,Juventus,11.0,Mohamed Salah,0.08333333333333333,2020-07-12
0,Any Spanish club,2.0,Pierre Emerick Aubameyang,0.3333333333333333,2020-07-12
1,Any Italian club,4.0,Pierre Emerick Aubameyang,0.2,2020-07-12
2,Barcelona,2.25,Pierre Emerick Aubameyang,0.3076923076923077,2020-07-12
3,Man Utd,3.0,Pierre Emerick Aubameyang,0.25,2020-07-12
4,PSG,6.0,Pierre Emerick Aubameyang,0.14285714285714285,2020-07-12
5,Inter,7.5,Pierre Emerick Aubameyang,0.11764705882352941,2020-07-12
6,Any German club,8.0,Pierre Emerick Aubameyang,0.1111111111111111,2020-07-12
7,Real Madrid,5.0,Pierre Emerick Aubameyang,0.16666666666666666,2020-07-12
8,Man City,6.0,Pierre Emerick Aubameyang,0.14285714285714285,2020-07-12
9,Liverpool,10.0,Pierre Emerick Aubameyang,0.09090909090909091,2020-07-12
10,Chelsea,12.0,Pierre Emerick Aubameyang,0.07692307692307693,2020-07-12
11,Bayern Munich,9.0,Pierre Emerick Aubameyang,0.1,2020-07-12
12,Tottenham,25.0,Pierre Emerick Aubameyang,0.038461538461538464,2020-07-12
0,Everton,1.5,Ryan Fraser,0.4,2020-07-12
1,Arsenal,2.75,Ryan Fraser,0.26666666666666666,2020-07-12
2,Tottenham,1.25,Ryan Fraser,0.4444444444444444,2020-07-12
3,Crystal Palace,8.0,Ryan Fraser,0.1111111111111111,2020-07-12
4,Chelsea,12.0,Ryan Fraser,0.07692307692307693,2020-07-12
5,West Ham,12.0,Ryan Fraser,0.07692307692307693,2020-07-12
